Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
10/21/2006,Overcast,rain,11.68888889,11.68888889,0.68,13.8299,152,14.9569,0,1013.95,Mostly cloudy throughout the day.
10/22/2006,Overcast,rain,11.20555556,11.20555556,0.77,14.007,132,9.982,0,1013.63,Mostly cloudy throughout the day.
10/23/2006,Mostly Cloudy,rain,11.13333333,11.13333333,0.77,15.4882,150,9.982,0,1013.27,Mostly cloudy throughout the day.
10/24/2006,Mostly Cloudy,rain,11.43888889,11.43888889,0.77,13.8782,163,10.3523,0,1013.56,Mostly cloudy throughout the day.
10/25/2006,Mostly Cloudy,rain,13.03333333,13.03333333,0.81,14.4578,209,9.982,0,1012.85,Mostly cloudy throughout the day.
10/26/2006,Mostly Cloudy,rain,17.24444444,17.24444444,0.62,25.0194,221,11.27,0,1012.15,Mostly cloudy throughout the day.
10/27/2006,Mostly Cloudy,rain,17.73888889,17.73888889,0.53,27.37,230,11.4471,0,1011.71,Mostly cloudy throughout the day.
10/28/2006,Overcast,rain,17.84444444,17.84444444,0.56,22.218,251,11.27,0,1011.28,Mostly cloudy throughout the day.
10/29/2006,Mostly Cloudy,rain,18.86111111,18.86111111,0.56,23.5382,250,11.27,0,1010.99,Mostly cloudy throughout the day.
3/25/2007,Foggy,rain,7.155555556,7.155555556,1,1.8515,319,0.2898,0,1017.15,Foggy starting overnight continuing until morning.
3/26/2007,Foggy,rain,8.85,8.85,0.99,3.4776,295,1.7549,0,1017.36,Foggy starting overnight continuing until morning.
3/27/2007,Foggy,rain,11.17777778,11.17777778,0.93,2.8819,285,2.5599,0,1017.7,Foggy starting overnight continuing until morning.
3/28/2007,Mostly Cloudy,rain,12.38888889,12.38888889,0.98,3.4293,349,6.2951,0,1017.72,Foggy starting overnight continuing until morning.
3/29/2007,Mostly Cloudy,rain,14.14444444,14.14444444,0.88,4.8783,339,9.982,0,1017.82,Foggy starting overnight continuing until morning.
3/30/2007,Partly Cloudy,rain,17.1,17.1,0.72,3.059,308,11.0768,0,1017.77,Foggy starting overnight continuing until morning.
3/31/2007,Partly Cloudy,rain,18.93888889,18.93888889,0.64,4.2021,306,11.27,0,1017.3,Foggy starting overnight continuing until morning.
4/1/2007,Partly Cloudy,rain,6.138888889,6.138888889,0.96,3.3488,284,4.1216,0,1012.44,Partly cloudy until night.
4/2/2007,Partly Cloudy,rain,18.97777778,18.97777778,0.51,10.8675,3,11.27,0,1012.2,Partly cloudy until night.
4/3/2007,Foggy,rain,10.40555556,10.40555556,0.92,3.6064,144,2.0125,0,1012.05,Mostly cloudy until night.
4/4/2007,Overcast,rain,12.8,12.8,0.85,14.4256,31,14.9086,0,1010.07,Mostly cloudy until night.
4/5/2007,Overcast,rain,12.82777778,12.82777778,0.86,13.8943,12,14.168,0,1009.83,Mostly cloudy until night.
4/6/2007,Overcast,rain,12.26666667,12.26666667,0.85,15.778,12,11.2056,0,1009.8,Mostly cloudy until night.
4/7/2007,Overcast,rain,12.26666667,12.26666667,0.85,15.5848,2,11.27,0,1009.99,Mostly cloudy until night.
4/8/2007,Mostly Cloudy,rain,12.18333333,12.18333333,0.82,12.3809,11,11.0768,0,1010.21,Mostly cloudy until night.
4/9/2007,Overcast,rain,12.17222222,12.17222222,0.8,20.3826,11,11.27,0,1010.41,Mostly cloudy until night.
4/10/2007,Partly Cloudy,rain,6.472222222,6.472222222,0.95,2.9946,283,4.7656,0,1012.62,Partly cloudy until night.
4/11/2007,Foggy,rain,6.627777778,6.627777778,0.96,3.3005,313,2.9302,0,1012.75,Partly cloudy until night.
4/12/2007,Clear,rain,8.688888889,8.688888889,0.93,1.4329,290,5.8443,0,1012.96,Partly cloudy until night.
4/13/2007,Partly Cloudy,rain,11.99444444,11.99444444,0.81,2.415,345,9.6117,0,1013.38,Partly cloudy until night.
4/14/2007,Partly Cloudy,rain,13.76666667,13.76666667,0.78,4.1538,16,9.6761,0,1013.14,Partly cloudy until night.
4/15/2007,Partly Cloudy,rain,15.08888889,15.08888889,0.77,7.3738,332,9.9015,0,1013.33,Partly cloudy until night.
4/16/2007,Partly Cloudy,rain,16.45555556,16.45555556,0.68,7.8085,350,11.0768,0,1013.56,Partly cloudy until night.
4/17/2007,Partly Cloudy,rain,17.31111111,17.31111111,0.62,7.3738,330,11.27,0,1013.61,Partly cloudy until night.
4/18/2007,Partly Cloudy,rain,17.87222222,17.87222222,0.64,8.372,12,11.27,0,1013.11,Partly cloudy until night.
4/19/2007,Partly Cloudy,rain,19.03888889,19.03888889,0.47,7.0679,39,11.4471,0,1012.69,Partly cloudy until night.
4/20/2007,Partly Cloudy,rain,19.00555556,19.00555556,0.55,4.8139,9,11.2056,0,1011.7,Partly cloudy until night.
4/21/2007,Mostly Cloudy,rain,19.01111111,19.01111111,0.53,4.7978,33,11.3988,0,1011.4,Partly cloudy until night.
4/22/2007,Mostly Cloudy,rain,17.86666667,17.86666667,0.64,10.9319,24,11.2056,0,1011.32,Partly cloudy until night.
4/23/2007,Mostly Cloudy,rain,17.26666667,17.26666667,0.62,10.8514,33,9.982,0,1011.23,Partly cloudy until night.
4/24/2007,Mostly Cloudy,rain,16.18888889,16.18888889,0.61,5.0876,25,10.3523,0,1011.5,Partly cloudy until night.
4/25/2007,Mostly Cloudy,rain,14.88333333,14.88333333,0.72,9.177,32,9.982,0,1012.05,Partly cloudy until night.
4/26/2007,Mostly Cloudy,rain,14.32777778,14.32777778,0.75,10.9319,31,15.8263,0,1012.15,Partly cloudy until night.
4/27/2007,Overcast,rain,14.51111111,14.51111111,0.75,6.3756,47,14.9569,0,1012.09,Partly cloudy until night.
4/28/2007,Overcast,rain,14.37222222,14.37222222,0.75,6.5366,67,15.8263,0,1011.83,Mostly cloudy until night.
4/29/2007,Overcast,rain,14.87777778,14.87777778,0.72,14.2163,60,15.8263,0,1011.45,Mostly cloudy until night.
4/30/2007,Overcast,rain,12.82222222,12.82222222,0.83,8.4364,57,11.2056,0,1011.18,Mostly cloudy until night.
5/1/2007,Partly Cloudy,rain,17.91666667,17.91666667,0.68,4.0894,6,11.27,0,1016.9,Foggy starting overnight continuing until morning.
5/2/2007,Clear,rain,10.55555556,10.55555556,0.95,6.0375,290,14.812,0,1015.83,Foggy in the morning.
5/3/2007,Partly Cloudy,rain,21.03888889,21.03888889,0.55,6.4883,209,10.0303,0,1016.66,Foggy in the morning.
5/4/2007,Partly Cloudy,rain,22.11111111,22.11111111,0.5,6.4561,145,11.4471,0,1015.96,Foggy in the morning.
5/5/2007,Partly Cloudy,rain,22.73333333,22.73333333,0.38,1.0143,262,10.0464,0,1015.34,Foggy in the morning.
5/6/2007,Partly Cloudy,rain,22.77777778,22.77777778,0.37,5.1842,90,10.0464,0,1014.7,Foggy in the morning.
5/7/2007,Partly Cloudy,rain,21.21666667,21.21666667,0.41,7.2772,58,11.4471,0,1015.2,Foggy in the morning.
5/8/2007,Partly Cloudy,rain,20.18333333,20.18333333,0.45,1.4812,179,10.0464,0,1014.87,Foggy in the morning.
5/9/2007,Partly Cloudy,rain,18.01111111,18.01111111,0.68,0.322,157,9.982,0,1014.78,Foggy in the morning.
5/10/2007,Partly Cloudy,rain,19.98333333,19.98333333,0.53,1.2236,72,11.1412,0,1016.4,Foggy starting overnight continuing until morning.
5/11/2007,Partly Cloudy,rain,20.07222222,20.07222222,0.62,9.0643,352,11.27,0,1015.9,Foggy starting overnight continuing until morning.
5/12/2007,Partly Cloudy,rain,20.07222222,20.07222222,0.56,9.4829,2,11.27,0,1015.29,Foggy starting overnight continuing until morning.
5/13/2007,Partly Cloudy,rain,20.08333333,20.08333333,0.58,7.4865,15,11.3988,0,1014.9,Foggy starting overnight continuing until morning.
5/14/2007,Partly Cloudy,rain,19.08888889,19.08888889,0.63,9.1287,23,11.2056,0,1014.68,Foggy starting overnight continuing until morning.
5/15/2007,Partly Cloudy,rain,17.45,17.45,0.62,7.567,24,11.2056,0,1014.78,Foggy starting overnight continuing until morning.
5/16/2007,Partly Cloudy,rain,15.56666667,15.56666667,0.74,0.5152,116,9.982,0,1015.04,Foggy starting overnight continuing until morning.
5/17/2007,Clear,rain,12.49444444,12.49444444,0.91,3.9445,197,9.982,0,1015.51,Foggy starting overnight continuing until morning.
5/18/2007,Clear,rain,12.24444444,12.24444444,0.89,1.5295,140,15.8263,0,1015.72,Foggy starting overnight continuing until morning.
5/19/2007,Clear,rain,11.41666667,11.41666667,0.92,2.9624,275,14.9569,0,1015.79,Foggy starting overnight continuing until morning.
5/20/2007,Clear,rain,10.46666667,10.46666667,0.93,3.0751,270,9.8049,0,1015.95,Foggy in the morning.
5/21/2007,Partly Cloudy,rain,10.25,10.25,0.95,5.2969,278,4.7495,0,1017.13,Foggy in the morning.
5/22/2007,Clear,rain,9.355555556,9.355555556,0.96,1.5295,100,4.025,0,1015.82,Foggy in the morning.
5/23/2007,Foggy,rain,8.311111111,8.311111111,0.96,3.22,300,2.0286,0,1015.82,Foggy in the morning.
5/24/2007,Foggy,rain,8.811111111,8.811111111,0.96,3.3971,333,1.7388,0,1015.89,Foggy in the morning.
5/25/2007,Foggy,rain,8.733333333,7.933333333,0.93,6.3434,304,0.7889,0,1015.83,Foggy in the morning.
5/26/2007,Partly Cloudy,rain,11.93333333,11.93333333,0.93,11.27,140,9.8049,0,1016.12,Foggy in the morning.
5/27/2007,Partly Cloudy,rain,14.51666667,14.51666667,0.84,1.7066,129,9.5473,0,1016.23,Foggy in the morning.
5/28/2007,Partly Cloudy,rain,18.73333333,18.73333333,0.68,3.22,300,9.982,0,1016.23,Foggy in the morning.
5/29/2007,Partly Cloudy,rain,20.02777778,20.02777778,0.6,7.245,160,9.982,0,1016.38,Foggy in the morning.
5/30/2007,Partly Cloudy,rain,20.73888889,20.73888889,0.46,6.5044,179,15.8746,0,1016.58,Foggy in the morning.
5/31/2007,Partly Cloudy,rain,22.31666667,22.31666667,0.48,7.5348,235,11.27,0,1016.27,Foggy in the morning.
6/1/2007,Mostly Cloudy,rain,11.52777778,11.52777778,0.96,3.1556,358,4.508,0,1016.43,Foggy in the morning.
6/2/2007,Overcast,rain,13.17222222,13.17222222,0.94,10.3845,8,6.2629,0,1017.77,Foggy in the morning.
6/3/2007,Foggy,rain,11.08888889,11.08888889,0.95,4.8461,56,1.0626,0,1017.54,Foggy in the morning.
6/4/2007,Foggy,rain,9.883333333,9.883333333,0.96,3.3649,349,1.0626,0,1017.65,Foggy starting overnight continuing until morning.
6/5/2007,Clear,rain,9.355555556,8.633333333,0.96,6.4239,321,3.3649,0,1017.56,Foggy starting overnight continuing until morning.
6/6/2007,Clear,rain,9.861111111,9.861111111,0.96,3.2361,319,4.4597,0,1016.16,Foggy starting overnight continuing until morning.
6/7/2007,Foggy,rain,8.272222222,8.272222222,0.99,3.3166,313,1.9159,0,1017.16,Foggy starting overnight continuing until morning.
6/8/2007,Foggy,rain,8.866666667,8.866666667,0.96,2.6243,337,1.7549,0,1017.15,Foggy starting overnight continuing until morning.
6/9/2007,Foggy,rain,8.816666667,8.816666667,0.96,3.9445,335,2.3667,0,1017.28,Foggy starting overnight continuing until morning.
6/10/2007,Foggy,rain,11.53888889,11.53888889,0.96,5.9892,301,3.1234,0,1016.56,Foggy in the morning.
6/11/2007,Foggy,rain,9.438888889,8.85,0.96,5.9731,326,1.8032,0,1017.23,Foggy in the morning.
6/12/2007,Overcast,rain,11.43888889,11.43888889,0.96,6.279,340,3.8801,0,1016.17,Foggy in the morning.
6/13/2007,Overcast,rain,11.39444444,11.39444444,0.96,6.44,350,3.864,0,1016.25,Foggy in the morning.
6/14/2007,Overcast,rain,11.52777778,11.52777778,0.96,6.4239,332,3.2522,0,1016.13,Foggy in the morning.
6/15/2007,Foggy,rain,11.95,11.95,0.93,4.83,340,0.644,0,1016.17,Foggy in the morning.
6/16/2007,Foggy,rain,11.97222222,11.97222222,1,9.66,10,1.2558,0,1016.45,Foggy in the morning.
6/17/2007,Foggy,rain,12.63333333,12.63333333,0.96,7.6636,7,2.3506,0,1016.94,Foggy in the morning.
6/18/2007,Overcast,rain,12.75555556,12.75555556,0.96,7.9695,1,4.025,0,1017.06,Foggy in the morning.
6/19/2007,Overcast,rain,13.84444444,13.84444444,0.9,7.9212,30,4.4919,0,1017.45,Foggy in the morning.
6/20/2007,Mostly Cloudy,rain,15.06666667,15.06666667,0.86,8.1466,345,6.1985,0,1017.73,Foggy in the morning.
6/21/2007,Partly Cloudy,rain,17.24444444,17.24444444,0.75,7.1645,308,11.27,0,1017.53,Foggy in the morning.
6/22/2007,Partly Cloudy,rain,16.31666667,16.31666667,0.76,13.3469,352,11.0285,0,1017.31,Foggy in the morning.
6/23/2007,Partly Cloudy,rain,17.38333333,17.38333333,0.74,13.6206,353,11.27,0,1016.82,Foggy in the morning.
6/24/2007,Mostly Cloudy,rain,15.27222222,15.27222222,0.76,8.2754,85,11.27,0,1016.6,Foggy in the morning.
6/25/2007,Partly Cloudy,rain,17.45555556,17.45555556,0.72,5.2808,49,11.0768,0,1016.39,Foggy in the morning.
6/26/2007,Partly Cloudy,rain,16.22222222,16.22222222,0.77,11.1573,21,11.27,0,1016.33,Foggy in the morning.
6/27/2007,Partly Cloudy,rain,15.08333333,15.08333333,0.82,3.6869,23,11.27,0,1016.52,Foggy in the morning.
6/28/2007,Partly Cloudy,rain,13.99444444,13.99444444,0.88,1.1431,35,9.6278,0,1016.81,Foggy in the morning.
6/29/2007,Partly Cloudy,rain,12.17222222,12.17222222,0.92,0.6601,30,8.1305,0,1017.34,Foggy in the morning.
6/30/2007,Foggy,rain,11.09444444,11.09444444,0.95,3.381,11,1.7871,0,1017.43,Foggy in the morning.
7/1/2007,Partly Cloudy,rain,16.23888889,16.23888889,0.61,2.8336,261,11.3988,0,1013.43,Partly cloudy throughout the day.
7/2/2007,Foggy,rain,8.15,7.15,0.94,6.762,10,0.6118,0,1012.63,Foggy starting overnight continuing until morning.
7/3/2007,Mostly Cloudy,rain,16.01666667,16.01666667,0.81,6.6654,115,7.2772,0,1014.76,Foggy starting overnight continuing until morning.
7/4/2007,Overcast,rain,12.91666667,12.91666667,0.95,11.4793,310,4.7495,0,1015.11,Foggy starting overnight continuing until morning.
7/5/2007,Overcast,rain,12.89444444,12.89444444,0.95,5.2808,347,5.2164,0,1015.14,Foggy starting overnight continuing until morning.
7/6/2007,Overcast,rain,12.4,12.4,0.98,2.3506,72,5.8282,0,1015.5,Foggy starting overnight continuing until morning.
7/7/2007,Clear,rain,12.26666667,12.26666667,0.99,8.05,320,6.1985,0,1015.76,Foggy starting overnight continuing until morning.
7/8/2007,Mostly Cloudy,rain,12.22222222,12.22222222,0.96,6.1985,349,6.1985,0,1016.35,Foggy starting overnight continuing until morning.
7/9/2007,Mostly Cloudy,rain,11.25,11.25,0.96,2.7692,335,3.8318,0,1016.38,Foggy starting overnight continuing until morning.
7/10/2007,Mostly Cloudy,rain,14.06666667,14.06666667,0.71,9.2414,357,11.2056,0,1013.58,Partly cloudy throughout the day.
7/11/2007,Partly Cloudy,rain,13.95555556,13.95555556,0.76,7.4221,147,11.2056,0,1013.24,Partly cloudy throughout the day.
7/12/2007,Partly Cloudy,rain,12.28888889,12.28888889,0.8,3.542,161,11.0285,0,1013.7,Partly cloudy throughout the day.
7/13/2007,Partly Cloudy,rain,10.02222222,10.02222222,0.86,3.1073,149,9.9015,0,1014.14,Partly cloudy throughout the day.
7/14/2007,Partly Cloudy,rain,9.377777778,8.65,0.86,6.44,190,15.6009,0,1014.34,Partly cloudy throughout the day.
7/15/2007,Partly Cloudy,rain,9.416666667,9.416666667,0.9,4.6046,138,14.7154,0,1014.6,Partly cloudy throughout the day.
7/16/2007,Partly Cloudy,rain,11.82777778,11.82777778,0.92,3.0268,311,15.8263,0,1011.68,Foggy starting overnight continuing until morning.
7/17/2007,Foggy,rain,10.76111111,10.76111111,0.91,5.1681,178,0.6118,0,1011.98,Foggy starting overnight continuing until morning.
7/18/2007,Mostly Cloudy,rain,12.15555556,12.15555556,0.95,2.8497,298,3.6386,0,1015.64,Foggy starting overnight continuing until morning.
7/19/2007,Foggy,rain,9.672222222,9.188888889,0.94,5.7155,123,0.6118,0,1012.26,Foggy starting overnight continuing until morning.
7/20/2007,Foggy,rain,10.2,10.2,0.95,5.6189,133,1.1109,0,1012.62,Foggy starting overnight continuing until morning.
7/21/2007,Foggy,rain,10.11666667,10.11666667,0.99,2.254,127,0.5152,0,1012.85,Foggy starting overnight continuing until morning.
7/22/2007,Foggy,rain,10.16111111,10.16111111,0.99,0.3381,81,0.4347,0,1013.61,Foggy starting overnight continuing until morning.
7/23/2007,Foggy,rain,11.24444444,11.24444444,0.98,2.7531,358,0.6923,0,1013.9,Foggy starting overnight continuing until morning.
7/24/2007,Foggy,rain,12.24444444,12.24444444,0.99,2.254,152,2.2057,0,1014.31,Foggy starting overnight continuing until morning.
7/25/2007,Overcast,rain,13.91111111,13.91111111,0.92,8.0983,135,4.2021,0,1014.43,Foggy starting overnight continuing until morning.
7/26/2007,Partly Cloudy,rain,15.61666667,15.61666667,0.82,2.2862,153,6.3112,0,1014.73,Foggy starting overnight continuing until morning.
7/27/2007,Partly Cloudy,rain,15.07222222,15.07222222,0.86,3.2844,120,6.3434,0,1014.92,Foggy starting overnight continuing until morning.
7/28/2007,Partly Cloudy,rain,15.07222222,15.07222222,0.82,7.5992,162,8.1949,0,1014.73,Foggy starting overnight continuing until morning.
7/29/2007,Overcast,rain,14.26666667,14.26666667,0.87,10.5616,134,6.8908,0,1014.92,Foggy starting overnight continuing until morning.
7/30/2007,Overcast,rain,15.02777778,15.02777778,0.86,7.7119,139,7.2772,0,1014.37,Foggy starting overnight continuing until morning.
7/31/2007,Overcast,rain,13.94444444,13.94444444,0.89,7.2772,152,6.3112,0,1014.83,Foggy starting overnight continuing until morning.
8/1/2007,Overcast,rain,12.71111111,12.71111111,0.83,22.0892,19,11.27,0,1010.33,Mostly cloudy until night.
8/2/2007,Overcast,rain,13.01111111,13.01111111,0.93,10.3362,274,9.982,0,1011.35,Mostly cloudy until night.
8/3/2007,Partly Cloudy,rain,9.977777778,8.994444444,0.84,8.0017,151,11.0285,0,1014.82,Partly cloudy throughout the day.
8/4/2007,Mostly Cloudy,rain,14.94444444,14.94444444,0.67,7.1645,132,10.3523,0,1014.9,Partly cloudy throughout the day.
8/5/2007,Mostly Cloudy,rain,16.18333333,16.18333333,0.71,11.753,199,9.982,0,1014.35,Partly cloudy throughout the day.
8/6/2007,Partly Cloudy,rain,16.36666667,16.36666667,0.61,7.1323,227,11.27,0,1014.51,Partly cloudy throughout the day.
8/7/2007,Partly Cloudy,rain,17.37222222,17.37222222,0.57,3.6225,251,11.4471,0,1014.32,Partly cloudy throughout the day.
8/8/2007,Partly Cloudy,rain,17.67222222,17.67222222,0.51,1.7549,156,11.27,0,1013.93,Partly cloudy throughout the day.
8/9/2007,Partly Cloudy,rain,17.72222222,17.72222222,0.53,8.6779,113,11.27,0,1013.45,Partly cloudy throughout the day.
8/10/2007,Mostly Cloudy,rain,15.60555556,15.60555556,0.78,22.3468,18,10.3523,0,1010.43,Mostly cloudy until night.
8/11/2007,Mostly Cloudy,rain,16.02222222,16.02222222,0.78,18.0642,20,11.2056,0,1010.29,Mostly cloudy until night.
8/12/2007,Mostly Cloudy,rain,17.2,17.2,0.67,17.6456,48,11.2056,0,1010.1,Mostly cloudy until night.
8/13/2007,Overcast,rain,17.21666667,17.21666667,0.71,14.0875,46,11.0285,0,1009.96,Mostly cloudy until night.
8/14/2007,Mostly Cloudy,rain,17.82777778,17.82777778,0.69,13.4113,29,11.2056,0,1009.86,Mostly cloudy until night.
8/15/2007,Mostly Cloudy,rain,17.82777778,17.82777778,0.69,14.6188,19,11.2056,0,1009.47,Mostly cloudy until night.
8/16/2007,Partly Cloudy,rain,17.73333333,17.73333333,0.69,9.2414,340,11.0285,0,1009.63,Mostly cloudy until night.
8/17/2007,Mostly Cloudy,rain,16.27222222,16.27222222,0.71,23.0713,39,11.2056,0,1009.39,Mostly cloudy until night.
8/18/2007,Overcast,rain,13.16666667,13.16666667,0.93,3.7674,335,5.2164,0,1011.07,Mostly cloudy until night.
8/19/2007,Overcast,rain,13.25555556,13.25555556,0.93,3.1395,228,8.05,0,1011.23,Mostly cloudy until night.
8/20/2007,Mostly Cloudy,rain,12.45555556,12.45555556,0.91,5.796,310,14.9086,0,1011.67,Mostly cloudy until night.
8/21/2007,Mostly Cloudy,rain,12.48888889,12.48888889,0.9,9.8854,315,14.5866,0,1011.76,Mostly cloudy until night.
8/22/2007,Mostly Cloudy,rain,9.555555556,8.85,0.8,6.4883,146,15.8263,0,1015.68,Partly cloudy throughout the day.
8/23/2007,Mostly Cloudy,rain,10.62222222,10.62222222,0.79,14.0231,160,15.8263,0,1015.41,Partly cloudy throughout the day.
8/24/2007,Partly Cloudy,rain,8.722222222,8.722222222,0.93,4.5724,40,11.3988,0,1014.98,Partly cloudy throughout the day.
8/25/2007,Mostly Cloudy,rain,10.53333333,10.53333333,0.77,10.7709,143,15.8263,0,1015.18,Partly cloudy throughout the day.
8/26/2007,Mostly Cloudy,rain,9.444444444,8.705555556,0.83,6.5366,133,15.8263,0,1014.7,Partly cloudy throughout the day.
8/27/2007,Mostly Cloudy,rain,9.888888889,9.327777778,0.83,6.0858,163,14.9569,0,1014.64,Partly cloudy throughout the day.
8/28/2007,Mostly Cloudy,rain,10.36666667,10.36666667,0.78,10.7065,136,15.8263,0,1014.31,Partly cloudy throughout the day.
8/29/2007,Partly Cloudy,rain,8.888888889,7.233333333,0.89,10.4972,158,11.2056,0,1014.63,Partly cloudy throughout the day.
8/30/2007,Mostly Cloudy,rain,12.2,12.2,0.73,2.4633,355,9.982,0,1014.82,Partly cloudy throughout the day.
8/31/2007,Mostly Cloudy,rain,13.96111111,13.96111111,0.67,9.3058,123,9.982,0,1015,Partly cloudy throughout the day.
9/1/2007,Clear,rain,12.71111111,12.71111111,0.89,3.2522,169,15.8263,0,1020.11,Partly cloudy starting in the morning.
9/2/2007,Partly Cloudy,rain,21.26111111,21.26111111,0.57,9.9176,147,10.3523,0,1020.53,Partly cloudy starting in the morning.
9/3/2007,Partly Cloudy,rain,15.46666667,15.46666667,0.72,6.44,80,15.8263,0,1018.6,Partly cloudy starting in the morning.
9/4/2007,Clear,rain,13.31111111,13.31111111,0.82,3.542,73,15.8263,0,1018.44,Mostly cloudy starting overnight continuing until night.
9/5/2007,Clear,rain,12.73333333,12.73333333,0.83,3.0751,70,15.8263,0,1018.23,Mostly cloudy starting overnight continuing until night.
9/6/2007,Partly Cloudy,rain,13.78888889,13.78888889,0.77,6.0858,50,14.9569,0,1014.58,Mostly cloudy starting overnight continuing until night.
9/7/2007,Partly Cloudy,rain,10.57777778,10.57777778,0.88,6.44,190,15.8263,0,1018.11,Mostly cloudy starting overnight continuing until night.
